"job_id","company_id","job_title_short","job_title","job_location","job_via","job_schedule_type","job_work_from_home","search_location","job_posted_date","job_no_degree_mention","job_health_insurance","job_country","salary_rate","salary_year_avg","salary_hour_avg"
629029,11704,"Data Engineer","Staff Data Engineer, Enterprise Insights","Australia","via BeBee Australia","Full-time","","Australia","2023-09-04 17:21:42","","","Australia","","",""
629194,98,"Software Engineer","Senior Software Engineer, Site Reliability Engineering, Android","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-12-29 17:12:56","","","Australia","","",""
631558,19743,"Data Analyst","Education Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 17:14:14",1,"","Australia","","",""
634577,6733,"Data Engineer","Data Test Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-10-24 17:12:29","","","Australia","","",""
637169,3577,"Data Engineer","Data Engineers","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-05-12 18:06:33","","","Australia","","",""
639378,19948,"Data Engineer","Mid-Level/Intermediate Data Engineer","The Rocks NSW, Australia","via Adzuna","Full-time","","Australia","2023-02-16 17:23:38",1,"","Australia","","",""
644387,20061,"Senior Data Engineer","Senior Data Engineer","Perth WA, Australia","via BeBee Australia","Full-time","","Australia","2023-12-01 17:19:23",1,"","Australia","","",""
647334,3562,"Software Engineer","Software Development Engineer III, GuardDuty","Australia","via BeBee Australia","Full-time","","Australia","2023-10-11 17:12:49","","","Australia","","",""
647657,1297,"Data Analyst","Data Analyst 2","Australia","via BeBee Australia","Full-time","","Australia","2023-08-01 17:17:05","","","Australia","","",""
649065,155,"Software Engineer","Senior Software Engineer","Macquarie Park NSW, Australia","via LinkedIn","Full-time","","Australia","2023-03-02 17:20:53","","","Australia","","",""
652190,20244,"Software Engineer","IT Systems Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-17 17:12:19",1,"","Australia","","",""
654082,20288,"Data Analyst","Interesting Job Opportunity: Mensa Brands - Data Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-06-17 17:33:28","","","Australia","","",""
654789,20302,"Data Engineer","Enterprise Head of Data Engineering and Analytics","Sydney NSW, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-01-19 18:12:58",1,"","Australia","","",""
660743,20424,"Data Engineer","Data Engineer","Sydney NSW, Australia","via Hatch","Full-time","","Australia","2023-05-08 17:32:16",1,"","Australia","","",""
661942,20446,"Data Engineer","Data Engineer","Docklands VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-05-12 18:06:39","","","Australia","","",""
673975,8362,"Business Analyst","Business Intelligence Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-10-06 17:20:43","","","Australia","","",""
674814,20727,"Data Analyst","Data Analyst","Australia","via Adzuna","Full-time","","Australia","2023-07-18 17:45:25","","","Australia","","",""
680129,1147,"Business Analyst","Technical Business Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-09-30 17:43:24","","","Australia","","",""
681259,20900,"Data Analyst","Data Analyst","Australia","via Adzuna","Full-time","","Australia","2023-07-06 17:16:42",1,"","Australia","","",""
683301,2456,"Machine Learning Engineer","AIML - Senior Applied ML Engineer, Health AI","Australia","via BeBee Australia","Full-time","","Australia","2023-11-16 17:16:10","","","Australia","","",""
695469,414,"Data Engineer","Data Engineer","Sydney NSW, Australia","via Work4","Full-time","","Australia","2023-05-27 17:18:33","","","Australia","","",""
695878,8362,"Business Analyst","Senior Data Analyst/Sr Business Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-08-23 17:24:42","","","Australia","","",""
703267,21350,"Business Analyst","Senior Financial Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-08-12 17:09:26","","","Australia","","",""
708471,18427,"Data Analyst","Data Analytics Training  For Job Seekers 2023","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-07-19 17:23:34",1,"","Australia","","",""
709970,2456,"Software Engineer","System Software Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-11-21 17:38:22","","","Australia","","",""
710281,21497,"Data Scientist","Spatial Analyst","Australia","via BeBee Australia","Temp work","","Australia","2023-10-17 17:14:21",1,"","Australia","","",""
713191,21563,"Data Analyst","Product Analyst/Data Analyst - Internet/Online","Australia","via LinkedIn","Full-time","","Australia","2023-06-24 17:23:40","","","Australia","","",""
713596,21573,"Software Engineer","Senior Engineer","Sydney NSW, Australia","via BeBee Australia","Full-time and Part-time","","Australia","2023-10-31 17:11:16",1,"","Australia","","",""
713896,13742,"Data Analyst","Healthcare Data Analysts","Australia","via Trabajo.org","Full-time","","Australia","2023-08-23 17:24:42","","","Australia","","",""
715214,112,"Business Analyst","Business Intelligence Engineer V","Australia","via BeBee Australia","Full-time","","Australia","2023-08-03 17:11:02","","","Australia","","",""
715591,21611,"Machine Learning Engineer","Senior Machine Learning Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-03-07 17:42:23","","","Australia","","",""
717749,14464,"Data Analyst","Data Governance Analyst","Australia","via BeBee Australia","Contractor","","Australia","2023-11-11 17:13:55",1,"","Australia","","",""
719525,21709,"Data Analyst","Data Analyst","Australia","via LinkedIn","Full-time","","Australia","2023-09-20 17:20:06",1,"","Australia","","",""
723209,4376,"Senior Data Scientist","Senior Data Scientist","Sydney NSW, Australia","via Ai-Jobs.net","Full-time","","Australia","2023-05-10 17:29:45","","","Australia","year","157500.0",""
738665,1147,"Data Scientist","Data Science/Modelling Lead","Canberra ACT, Australia","via LinkedIn","Full-time","","Australia","2023-11-28 17:18:29","","","Australia","","",""
742079,22228,"Data Analyst","Junior Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-04 17:10:06","","","Australia","","",""
744408,22290,"Cloud Engineer","Electrical Facilities Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-04-26 17:19:46","","","Australia","","",""
745390,807,"Data Engineer","Regional Safety Engineer - Sydney, Data Center Health and Safety","Sydney NSW, Australia","via Amazon - Talentify","Full-time","","Australia","2023-12-04 17:17:36","","","Australia","","",""
751022,22433,"Data Engineer","OFSAA Data Engineer","Melbourne VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-04-29 17:11:57",1,"","Australia","","",""
759511,22616,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via BeBee Australia","Contractor","","Australia","2023-10-13 17:33:55",1,"","Australia","","",""
761348,22651,"Business Analyst","Commercial Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-03-01 17:25:16",1,"","Australia","","",""
765813,22745,"Data Engineer","Data Engineer","Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-04-07 17:28:32","","","Australia","","",""
767376,22772,"Data Engineer","Data Engineer, Senior Data Engineer And Assistant Director","Melbourne VIC, Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 17:14:34",1,"","Australia","","",""
769189,22817,"Data Analyst","Junior Primary","Australia","via BeBee Australia","Full-time","","Australia","2023-11-11 17:14:01","","","Australia","","",""
773010,8362,"Data Scientist","Population Health Analyst","Australia","via Trabajo.org","Full-time","","Australia","2023-03-31 17:12:48",1,"","Australia","","",""
788135,23209,"Data Engineer","Data Engineer","Brisbane QLD, Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 17:14:37","","","Australia","","",""
788747,23223,"Data Scientist","Data Scientist","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-07-13 17:15:53","","","Australia","","",""
793880,13761,"Data Scientist","Data Scientist - Battery Energy Storage Systems","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-06-27 17:41:00","","","Australia","","",""
801623,23501,"Senior Data Engineer","Senior Data Engineer","Millers Point NSW, Australia","via LinkedIn","Full-time","","Australia","2023-03-13 17:23:08","","","Australia","","",""
805186,23560,"Data Engineer","Data and Analytics Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-11-17 17:16:54",1,"","Australia","","",""
806450,23591,"Business Analyst","Senior Manager Data Governance","Australia","via LinkedIn","Full-time","","Australia","2023-08-02 17:11:41","","","Australia","","",""
807585,39,"Machine Learning Engineer","IBM MQ Engineer","Sydney NSW, Australia","via Trabajo.org","Full-time","","Australia","2023-04-29 17:12:03",1,"","Australia","","",""
810706,14850,"Data Scientist","Data Scientist III","Australia","via BeBee Australia","Full-time","","Australia","2023-09-26 17:22:30","","","Australia","","",""
815764,11251,"Senior Data Engineer","Senior AWS Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-07-21 17:47:24","","","Australia","","",""
828473,24020,"Senior Data Engineer","Senior Data Engineer","Sydney NSW, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-01-21 17:35:53",1,"","Australia","","",""
841983,5515,"Data Engineer","Big Data Engineer","Central Coast NSW, Australia","via BeBee Australia","Full-time","","Australia","2023-11-15 17:17:26",1,"","Australia","","",""
843197,24323,"Data Scientist","Scientist G1","Australia","via BeBee Australia","Full-time","","Australia","2023-11-15 17:17:17","","","Australia","","",""
845900,24385,"Data Analyst","Data Analyst","Melbourne VIC, Australia","via LinkedIn","Full-time","","Australia","2023-10-31 17:11:14","","","Australia","","",""
847337,24420,"Data Analyst","Measurement & Evaluation Data Analyst","Australia","via Jooble","Full-time","","Australia","2023-12-03 17:08:09","","","Australia","","",""
861051,24693,"Business Analyst","Business Intelligence Analyst","Australia","via Jooble","Full-time","","Australia","2023-06-28 18:01:34",1,"","Australia","","",""
862145,24717,"Data Engineer","Azure ETL Data Engineer","Collingwood VIC, Australia","via Trabajo.org","Full-time","","Australia","2023-06-16 17:57:59",1,"","Australia","","",""
874565,24981,"Senior Data Scientist","Senior Data Scientist","Sydney NSW, Australia","via Jooble","Full-time","","Australia","2023-06-25 17:52:32","","","Australia","","",""
883048,4644,"Data Engineer","GCP Data Engineer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-10-24 17:12:21","","","Australia","","",""
889918,8362,"Data Engineer","Extract Data Engineer Heath Care Informatics","Australia","via BeBee Australia","Full-time","","Australia","2023-09-10 17:19:08","","","Australia","","",""
894043,1147,"Senior Data Engineer","NV2 or TSPV Senior Data Engineer","Canberra ACT, Australia","via LinkedIn","Full-time","","Australia","2023-08-29 17:53:15","","","Australia","","",""
900935,25566,"Data Engineer","Data Engineer","Melbourne VIC, Australia","via Adzuna","Full-time","","Australia","2023-05-03 17:46:57",1,"","Australia","","",""
902660,4644,"Data Analyst","Data Analyst","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-03-17 17:29:03",1,"","Australia","","",""
905928,3562,"Data Engineer","Data Engineer II, Fashion","Australia","via Trabajo.org","Full-time","","Australia","2023-07-30 17:38:03",1,"","Australia","","",""
911211,112,"Data Engineer","Data Engineer IV","Australia","via Trabajo.org","Full-time and Contractor","","Australia","2023-10-27 17:11:15","","","Australia","","",""
916285,8362,"Data Analyst","Healthcare Data Analyst","Australia","via BeBee Australia","Full-time","","Australia","2023-08-05 17:46:16","","","Australia","","",""
944150,26435,"Cloud Engineer","Protection Engineer HV","Perth WA, Australia","via LinkedIn","Full-time","","Australia","2023-11-29 17:15:52","","","Australia","","",""
952397,3562,"Data Engineer","Sr. Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-09-04 17:21:45","","","Australia","","",""
955445,26664,"Data Engineer","Data Engineer - Amazon Web Services","Sydney NSW, Australia","via Hatch","Full-time","","Australia","2023-11-09 17:16:25",1,"","Australia","","",""
965514,300,"Data Engineer","Bigdata Developer","Sydney NSW, Australia","via LinkedIn","Full-time","","Australia","2023-01-28 17:49:00",1,"","Australia","","",""
973483,26995,"Data Engineer","Data Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-10-17 17:14:39","","","Australia","","",""
974800,27023,"Machine Learning Engineer","Senior ETL Engineer","Australia","via BeBee Australia","Full-time","","Australia","2023-10-14 17:09:41","","","Australia","","",""
984964,481,"Data Analyst","Interesting Job Opportunity: Assistant Manager - Analytics ...","Australia","via LinkedIn","Full-time","","Australia","2023-06-11 17:17:48","","","Australia","","",""
998633,3562,"Data Engineer","Data Engineer II, International Seller Growth","Australia","via BeBee Australia","Full-time","","Australia","2023-09-06 17:39:03",1,"","Australia","","",""
999781,27489,"Data Engineer","Reliability and Data Engineer","Australia","via Trabajo.org","Full-time","","Australia","2023-02-26 17:09:50","","","Australia","","",""
1006803,8069,"Data Engineer","Data Engineer","Mount Annan NSW, Australia","via Jobs Trabajo.org","Full-time","","Australia","2023-01-21 17:35:53",1,"","Australia","","",""
1007758,27636,"Data Engineer","Data Engineers (Multiple)","Russell ACT, Australia","via LinkedIn","Full-time and Contractor","","Australia","2023-10-25 17:14:45",1,"","Australia","","",""
1011445,4644,"Senior Data Scientist","Senior SQL Data Developer - must have Cloud CONTRACT up to...","Sydney NSW, Australia","via LinkedIn","Contractor","","Australia","2023-04-14 17:32:10",1,"","Australia","","",""
1017105,1417,"Senior Data Engineer","Senior Data Engineer","Melbourne VIC, Australia","via LinkedIn","Contractor","","Australia","2023-05-11 17:30:54","","","Australia","","",""
1019234,27844,"Data Engineer","Enterprise Data Warehouse Engineer","Hobart TAS, Australia","via LinkedIn","Full-time","","Australia","2023-01-25 18:04:59","","","Australia","","",""
